,Date,AirportName,PercentOfBaseline,Centroid.Latitute,Centroid.Longitude,City,State,ISO_3166_2,Country
3947,2020/7/6,Boston Logan International ,65,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3948,2020/8/5,Boston Logan International ,68,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3949,2020/6/15,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3950,2020/10/7,Boston Logan International ,75,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3951,2020/7/30,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3952,2020/7/31,Boston Logan International ,69,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3953,2020/5/9,Boston Logan International ,56,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3954,2020/3/31,Boston Logan International ,71,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3955,2020/4/9,Boston Logan International ,53,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3956,2020/6/3,Boston Logan International ,73,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3957,2020/7/12,Boston Logan International ,64,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3958,2020/7/21,Boston Logan International ,91,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3959,2020/5/5,Boston Logan International ,57,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3960,2020/8/10,Boston Logan International ,66,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3961,2020/5/4,Boston Logan International ,58,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3962,2020/8/4,Boston Logan International ,73,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3963,2020/7/3,Boston Logan International ,57,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3964,2020/5/16,Boston Logan International ,53,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3965,2020/6/25,Boston Logan International ,55,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3966,2020/10/15,Boston Logan International ,64,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3967,2020/9/1,Boston Logan International ,69,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3968,2020/10/13,Boston Logan International ,68,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3969,2020/4/24,Boston Logan International ,54,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3970,2020/8/7,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3971,2020/5/1,Boston Logan International ,59,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3972,2020/6/16,Boston Logan International ,68,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3973,2020/7/17,Boston Logan International ,60,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3974,2020/4/3,Boston Logan International ,56,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3975,2020/9/7,Boston Logan International ,44,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3976,2020/4/15,Boston Logan International ,59,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3977,2020/8/13,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3978,2020/4/7,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3979,2020/9/16,Boston Logan International ,75,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3980,2020/6/29,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3981,2020/7/1,Boston Logan International ,68,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3982,2020/4/11,Boston Logan International ,60,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3983,2020/6/12,Boston Logan International ,59,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3984,2020/7/18,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3985,2020/7/10,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3986,2020/4/6,Boston Logan International ,66,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3987,2020/9/25,Boston Logan International ,74,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3988,2020/7/8,Boston Logan International ,69,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3989,2020/4/22,Boston Logan International ,65,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3990,2020/5/19,Boston Logan International ,62,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3991,2020/8/12,Boston Logan International ,75,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3992,2020/5/29,Boston Logan International ,60,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3993,2020/6/2,Boston Logan International ,72,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3994,2020/6/5,Boston Logan International ,63,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3995,2020/7/28,Boston Logan International ,77,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3996,2020/7/16,Boston Logan International ,63,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3997,2020/8/27,Boston Logan International ,61,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3998,2020/4/2,Boston Logan International ,60,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
3999,2020/7/15,Boston Logan International ,70,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4000,2020/4/5,Boston Logan International ,63,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4001,2020/7/5,Boston Logan International ,55,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4002,2020/5/12,Boston Logan International ,59,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4003,2020/8/1,Boston Logan International ,59,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4004,2020/6/10,Boston Logan International ,66,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4005,2020/8/29,Boston Logan International ,64,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4006,2020/5/28,Boston Logan International ,58,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4007,2020/6/24,Boston Logan International ,68,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4008,2020/5/17,Boston Logan International ,51,-71.01029,42.36363,Boston,Massachusetts,US-MA,United States of America (the)
4009,2020/4/9,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4010,2020/6/11,Detroit Metropolitan Wayne County ,46,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4011,2020/9/20,Detroit Metropolitan Wayne County ,38,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4012,2020/8/21,Detroit Metropolitan Wayne County ,49,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4013,2020/5/4,Detroit Metropolitan Wayne County ,39,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4014,2020/6/4,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4015,2020/8/16,Detroit Metropolitan Wayne County ,40,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4016,2020/4/15,Detroit Metropolitan Wayne County ,46,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4017,2020/9/29,Detroit Metropolitan Wayne County ,51,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4018,2020/10/14,Detroit Metropolitan Wayne County ,48,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4019,2020/10/4,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4020,2020/5/13,Detroit Metropolitan Wayne County ,35,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4021,2020/9/27,Detroit Metropolitan Wayne County ,44,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4022,2020/8/7,Detroit Metropolitan Wayne County ,50,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4023,2020/4/12,Detroit Metropolitan Wayne County ,50,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4024,2020/5/15,Detroit Metropolitan Wayne County ,31,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4025,2020/8/4,Detroit Metropolitan Wayne County ,49,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4026,2020/4/13,Detroit Metropolitan Wayne County ,44,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4027,2020/7/6,Detroit Metropolitan Wayne County ,52,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4028,2020/5/6,Detroit Metropolitan Wayne County ,43,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4029,2020/7/2,Detroit Metropolitan Wayne County ,56,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4030,2020/7/30,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4031,2020/8/3,Detroit Metropolitan Wayne County ,43,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4032,2020/6/24,Detroit Metropolitan Wayne County ,49,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4033,2020/10/6,Detroit Metropolitan Wayne County ,51,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4034,2020/8/22,Detroit Metropolitan Wayne County ,48,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4035,2020/4/20,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4036,2020/8/31,Detroit Metropolitan Wayne County ,41,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4037,2020/7/8,Detroit Metropolitan Wayne County ,52,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4038,2020/5/25,Detroit Metropolitan Wayne County ,22,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4039,2020/4/1,Detroit Metropolitan Wayne County ,52,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4040,2020/5/20,Detroit Metropolitan Wayne County ,43,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4041,2020/8/11,Detroit Metropolitan Wayne County ,47,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4042,2020/10/8,Detroit Metropolitan Wayne County ,50,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4043,2020/6/20,Detroit Metropolitan Wayne County ,40,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4044,2020/4/29,Detroit Metropolitan Wayne County ,46,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4045,2020/7/4,Detroit Metropolitan Wayne County ,34,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4046,2020/6/5,Detroit Metropolitan Wayne County ,44,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4047,2020/9/11,Detroit Metropolitan Wayne County ,58,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4048,2020/9/28,Detroit Metropolitan Wayne County ,53,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4049,2020/6/30,Detroit Metropolitan Wayne County ,55,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4050,2020/4/30,Detroit Metropolitan Wayne County ,40,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4051,2020/7/11,Detroit Metropolitan Wayne County ,39,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4052,2020/10/9,Detroit Metropolitan Wayne County ,48,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4053,2020/7/18,Detroit Metropolitan Wayne County ,34,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4054,2020/8/15,Detroit Metropolitan Wayne County ,52,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4055,2020/5/31,Detroit Metropolitan Wayne County ,34,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4056,2020/5/11,Detroit Metropolitan Wayne County ,33,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4057,2020/7/27,Detroit Metropolitan Wayne County ,49,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4058,2020/5/9,Detroit Metropolitan Wayne County ,45,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4059,2020/7/13,Detroit Metropolitan Wayne County ,45,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4060,2020/7/20,Detroit Metropolitan Wayne County ,45,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4061,2020/5/3,Detroit Metropolitan Wayne County ,35,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4062,2020/5/16,Detroit Metropolitan Wayne County ,31,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
4063,2020/7/10,Detroit Metropolitan Wayne County ,42,-83.35373,42.21297,Romulus,Michigan,US-MI,United States of America (the)
